ID,EDUCATION,MARITAL_STATUS,AGE,TOTAL_CHILDREN,INCOME,TOTAL_SPENDING,COUNTRY,DATE_ENROLLED,RECENCY,AMOUNT_WINES,AMOUNT_FRUITS,AMOUNT_MEAT,AMOUNT_FISH,AMOUNT_SWEET,AMOUNT_GOLD,DISC_PURCHASE,WEB_PURCHASE,CATALOG_PURCHASE,STORE_PURCHASE,WEBVISIT,CMP1,CMP2,CMP3,CMP4,CMP5,RESPONSE,COMPLAIN
6312,Bachelor's Degree,Married,65,1,65031.0,863,Germany,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0
615,Bachelor's Degree,Together,64,0,30507.0,343,Spain,2013-03-11,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0
4406,Bachelor's Degree,Together,54,1,67419.0,1471,Canada,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0
10061,Bachelor's Degree,Married,74,1,59462.0,1088,United States,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0
10619,Bachelor's Degree,Single,30,0,95529.0,1990,South Africa,2012-12-03,29,770,29,890,250,27,24,1,7,3,7,3,0,0,0,0,1,1,0
4945,Bachelor's Degree,Widowed,71,0,53653.0,1210,Spain,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0
1777,Basic Education,Married,44,0,25965.0,74,Spain,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0
4023,Bachelor's Degree,Married,54,1,22979.0,115,Spain,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,0
7922,Doctorate Degree,Single,73,1,64950.0,966,South Africa,2012-08-12,29,819,0,72,12,0,63,2,11,2,10,7,0,0,0,1,0,0,0
10699,Bachelor's Degree,Married,39,1,44322.0,92,South Africa,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0
7516,Bachelor's Degree,Married,41,1,30096.0,45,Germany,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0
3129,Bachelor's Degree,Married,41,1,30096.0,45,Spain,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0
5121,Bachelor's Degree,Single,47,1,56628.0,761,Canada,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,0,0,1,0,0,0,0
2186,Master's Degree,Together,47,0,82326.0,2257,Spain,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,1,0,0,1,1,1,0
10548,Bachelor's Degree,Single,29,0,71163.0,960,Germany,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0
6384,Bachelor's Degree,Divorced,46,1,71022.0,1453,United States,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,0,0,1,0,0,0,0
2625,Master's Degree,Single,70,1,42607.0,350,South Africa,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0
1676,Bachelor's Degree,Married,49,1,43057.0,266,Spain,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0
5534,Master's Degree,Married,49,1,47808.0,224,Spain,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,0,0,1,0,0,0,0
6859,Bachelor's Degree,Single,37,1,29236.0,99,Spain,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0
271,Bachelor's Degree,Widowed,55,2,40590.0,258,Canada,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,0,0,1,0,0,0,0
7699,Bachelor's Degree,Widowed,55,2,40590.0,258,Canada,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,0,0,1,0,0,0,0
7832,Master's Degree,Married,65,1,77520.0,1526,Spain,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,0,1,1,0
938,Bachelor's Degree,Married,43,2,40211.0,87,Spain,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,0,0,1,0,0,0,0
7873,Doctorate Degree,Together,51,2,63516.0,300,Canada,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0
9967,Bachelor's Degree,Divorced,50,2,53034.0,447,United States,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0
1087,Master's Degree,Together,49,1,22669.0,173,Spain,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,0
8314,Bachelor's Degree,Married,42,0,79908.0,1772,Spain,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,0,0,1,0,0
3762,Doctorate Degree,Single,38,0,69867.0,925,South Africa,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,1,0,0,0,0,1,0
10383,Bachelor's Degree,Divorced,58,0,70287.0,1093,Australia,2013-04-02,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0
6798,Bachelor's Degree,Single,58,2,37070.0,433,South Africa,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0
4168,Bachelor's Degree,Single,58,2,37070.0,433,Spain,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0
6690,Master's Degree,Married,58,2,38179.0,90,South Africa,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0
10602,Bachelor's Degree,Married,41,1,39922.0,156,India,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
3220,Bachelor's Degree,Married,41,1,39922.0,156,Germany,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
5424,Bachelor's Degree,Married,41,1,39922.0,156,South Africa,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
7488,Master's Degree,Single,61,1,64191.0,825,Spain,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0
5289,Master's Degree,Single,49,2,41658.0,72,Australia,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0
347,Bachelor's Degree,Divorced,48,1,40780.0,377,Canada,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0
5236,Bachelor's Degree,Together,45,1,77568.0,2194,Spain,2012-08-25,30,1230,0,396,232,178,158,1,10,2,8,5,1,0,0,1,1,0,0
9478,Bachelor's Degree,Single,39,1,66503.0,401,Spain,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0
477,Bachelor's Degree,Married,38,0,83512.0,2157,Spain,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,1,1,0,1,1,0
7411,Doctorate Degree,Married,60,2,31686.0,17,South Africa,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0
3107,Bachelor's Degree,Together,48,1,71322.0,350,Australia,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0
7437,Bachelor's Degree,Single,36,1,27938.0,29,Australia,2014-04-28,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0
255,Bachelor's Degree,Divorced,73,2,22263.0,21,Spain,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1
3790,Bachelor's Degree,Together,68,3,34633.0,15,South Africa,2014-01-23,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
749,Bachelor's Degree,Together,43,1,42162.0,145,Spain,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,0,0,1,0,0,1,0
1503,Doctorate Degree,Together,48,2,162397.0,107,Spain,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0
8650,Bachelor's Degree,Widowed,46,2,54162.0,42,Spain,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0
607,Master's Degree,Divorced,69,1,41769.0,521,India,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0
1008,Doctorate Degree,Together,43,0,44953.0,1021,Germany,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,0,0,1,0,0,0,0
9396,Doctorate Degree,Married,46,1,37717.0,25,South Africa,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0
933,Doctorate Degree,Married,46,1,37717.0,25,Spain,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0
5710,Bachelor's Degree,Together,54,1,40548.0,120,Australia,2012-10-10,31,110,0,5,2,0,3,2,2,1,4,5,0,0,0,1,0,0,0
2882,Master's Degree,Divorced,49,1,67893.0,995,South Africa,2012-10-01,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0
2379,Bachelor's Degree,Single,71,0,69267.0,1635,South Africa,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0
5342,Basic Education,Divorced,48,1,9548.0,29,Canada,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0
3262,Bachelor's Degree,Single,66,0,68281.0,1655,Spain,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0
5832,Master's Degree,Together,64,0,92556.0,1263,Spain,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0
5025,Bachelor's Degree,Single,45,1,48526.0,135,Spain,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0
569,Bachelor's Degree,Single,33,0,90273.0,1991,Spain,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,1,0,0,1,1,1,0
3102,Master's Degree,Together,43,1,19414.0,32,Canada,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0
9449,Doctorate Degree,Single,66,1,79761.0,605,South Africa,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0
8104,Doctorate Degree,Married,73,0,53312.0,278,Spain,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0
75,Master's Degree,Together,42,0,41039.0,467,United States,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0
6421,Bachelor's Degree,Together,63,0,88347.0,2116,Spain,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,1,0,0,0,0,0,0
3037,Doctorate Degree,Married,41,0,50150.0,410,Canada,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0
4698,Doctorate Degree,Married,41,0,50150.0,410,Spain,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0
948,Bachelor's Degree,Single,53,1,10245.0,41,Spain,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0
6177,Doctorate Degree,Married,39,1,33454.0,169,United States,2013-05-08,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0
3517,Bachelor's Degree,Single,72,2,40887.0,161,Spain,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0
3491,Bachelor's Degree,Together,49,1,55914.0,1260,United States,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0
7610,Bachelor's Degree,Together,41,1,37292.0,460,Spain,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0
4377,Bachelor's Degree,Married,53,1,52914.0,575,Canada,2013-01-07,32,254,10,44,30,10,227,2,7,3,3,7,0,0,1,0,0,0,0
9850,Master's Degree,Married,52,1,24884.0,19,Spain,2012-11-29,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0
5544,Bachelor's Degree,Single,54,1,67384.0,1490,Spain,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,0,0,1,0,0,0
6497,Bachelor's Degree,Married,64,1,51651.0,433,Australia,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0
4543,Bachelor's Degree,Married,44,0,82497.0,1919,South Africa,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,0,0,1,0,0
5117,Master's Degree,Married,61,0,32632.0,576,Spain,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0
1448,Master's Degree,Married,61,3,33562.0,51,India,2014-06-25,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0
6887,Bachelor's Degree,Single,57,2,79146.0,564,Germany,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
7500,Bachelor's Degree,Single,57,2,79146.0,564,Spain,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
2724,Master's Degree,Single,43,1,36143.0,19,Spain,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0
2256,Master's Degree,Married,51,2,27159.0,21,Spain,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0
1100,Master's Degree,Together,64,3,41275.0,61,Canada,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0
7725,Master's Degree,Married,59,0,76800.0,641,India,2014-03-08,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0
2612,Bachelor's Degree,Married,37,0,75794.0,1682,South Africa,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3,1,0,0,0,0,0,0
113,Bachelor's Degree,Married,73,2,30833.0,28,Spain,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0
2868,Doctorate Degree,Single,75,2,26518.0,57,United States,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0
4216,Bachelor's Degree,Single,43,0,91065.0,1474,Spain,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,1,0,0,0,1,1,0
199,Master's Degree,Single,62,0,45183.0,315,Canada,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,0,0,1,0,0,0
359,Bachelor's Degree,Together,74,1,48070.0,504,Spain,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1
8842,Bachelor's Degree,Widowed,53,2,30372.0,44,Spain,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0
2154,Bachelor's Degree,Widowed,53,2,30372.0,44,Spain,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0
6050,Master's Degree,Married,49,1,57036.0,1513,India,2012-12-11,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,1,0,0,0,0
9204,Bachelor's Degree,Widowed,54,1,66731.0,1029,Spain,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0
4472,Doctorate Degree,Divorced,54,1,35682.0,57,Australia,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0
6864,Master's Degree,Divorced,35,0,10979.0,30,Australia,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0
10617,Master's Degree,Divorced,35,0,10979.0,30,Spain,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0
3924,Doctorate Degree,Divorced,59,1,57912.0,916,South Africa,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,0,0,1,0,0,0
5654,Bachelor's Degree,Married,52,3,36026.0,61,Australia,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0
9216,Bachelor's Degree,Married,53,2,35788.0,44,Canada,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0
8086,Bachelor's Degree,Married,65,2,42243.0,55,South Africa,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0
9097,Bachelor's Degree,Divorced,68,1,46086.0,343,Spain,2013-11-03,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0
7631,Master's Degree,Together,46,1,61346.0,989,India,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0
7275,Master's Degree,Single,53,2,33316.0,131,United States,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
8334,Master's Degree,Single,53,2,33316.0,131,Spain,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
1987,Basic Education,Single,37,1,21063.0,59,Spain,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0
2281,Bachelor's Degree,Single,54,1,33697.0,28,Germany,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,0,0,1,0,0,0,0
7034,Master's Degree,Married,46,1,25804.0,55,Canada,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0
2797,Bachelor's Degree,Married,47,1,72117.0,1073,Spain,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0
3934,Bachelor's Degree,Married,58,1,61286.0,608,India,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0
2493,Bachelor's Degree,Married,58,1,61286.0,608,Germany,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0
3759,Bachelor's Degree,Together,66,2,65196.0,1155,Spain,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,0,0,1,0,0,0,0
965,Bachelor's Degree,Divorced,53,1,55635.0,590,United States,2012-11-13,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0
7378,Master's Degree,Together,43,1,42021.0,573,Spain,2012-08-31,34,393,5,136,7,5,27,5,10,1,6,9,0,0,1,0,0,0,0
1859,Master's Degree,Married,52,0,75251.0,1890,Germany,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0
6263,Bachelor's Degree,Together,56,3,35322.0,106,Spain,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0
2072,Doctorate Degree,Together,55,1,53374.0,1064,Canada,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,0,0,1,0,0,1,0
8908,Bachelor's Degree,Married,65,0,87195.0,1097,Canada,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0
738,Master's Degree,Single,43,2,42395.0,182,India,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0
10129,Bachelor's Degree,Together,58,0,82427.0,1456,Spain,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,0,0,1,0,0
807,Master's Degree,Together,55,2,44602.0,292,India,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0
3334,Bachelor's Degree,Married,73,0,94642.0,2211,Spain,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,1,0,0,0,1,0,0
5423,Bachelor's Degree,Together,41,1,28359.0,16,South Africa,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0
4426,Bachelor's Degree,Single,49,2,55801.0,527,United States,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,1,0,0,0,0,0,0
10489,Bachelor's Degree,Married,51,0,92955.0,1778,South Africa,2013-08-19,35,693,21,925,31,24,84,1,6,7,9,2,1,0,0,0,1,1,0
2570,Bachelor's Degree,Together,56,1,56534.0,815,Spain,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,1,0,1,0
3834,Bachelor's Degree,Single,62,1,69627.0,861,United States,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0
590,Master's Degree,Divorced,54,0,78579.0,1812,Spain,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0
4791,Bachelor's Degree,Together,44,2,44964.0,41,Australia,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0
5304,Doctorate Degree,Single,50,1,30899.0,33,South Africa,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0
2426,Doctorate Degree,Divorced,60,0,78825.0,895,Spain,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0
35,Bachelor's Degree,Married,37,1,25545.0,210,Spain,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0
8041,Doctorate Degree,Widowed,53,1,47111.0,1092,South Africa,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0
3584,Doctorate Degree,Single,69,0,49667.0,1396,Canada,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,0,0,1,0,0,1,0
7718,Master's Degree,Together,77,0,66000.0,711,Spain,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0
8605,Doctorate Degree,Together,60,2,46910.0,68,Spain,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0
1646,Basic Education,Married,52,1,25224.0,46,Canada,2014-03-16,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0
9206,Bachelor's Degree,Together,56,1,77382.0,1121,Spain,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,0,0,1,0,0
10757,Doctorate Degree,Divorced,57,1,28420.0,13,Spain,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0
6885,Bachelor's Degree,Divorced,47,1,32952.0,55,Canada,2013-12-01,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0
907,Bachelor's Degree,Married,49,1,46149.0,362,Spain,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0
1150,Doctorate Degree,Together,125,0,83532.0,1853,Spain,2013-09-26,36,755,144,562,104,64,224,1,4,6,4,1,0,0,0,0,1,0,0
3867,Doctorate Degree,Together,77,1,73059.0,1095,Spain,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0
3859,Doctorate Degree,Together,77,1,73059.0,1095,South Africa,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0
3265,Bachelor's Degree,Married,65,0,35701.0,46,Spain,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0
4418,Master's Degree,Single,41,0,89616.0,1644,Canada,2013-02-25,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0
4611,Bachelor's Degree,Together,54,0,105471.0,1724,Spain,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,1,0,0,0,1,1,0
4530,Master's Degree,Widowed,76,0,78427.0,1930,Germany,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,1,0,0,0,0,1,0
7736,Bachelor's Degree,Married,38,1,22518.0,61,Spain,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,0,0,1,0,0,1,0
9949,Bachelor's Degree,Married,48,2,59809.0,877,Canada,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0
942,Bachelor's Degree,Single,42,1,39660.0,299,Spain,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0
6181,Master's Degree,Together,74,0,52203.0,939,United States,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0
7660,Doctorate Degree,Single,51,2,35860.0,49,Canada,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,1,0,0,1,0
2055,Doctorate Degree,Divorced,51,2,35860.0,49,Spain,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,1,0,0,0,0
5107,Doctorate Degree,Divorced,51,2,35860.0,49,Spain,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,1,0,0,0,0
1626,Doctorate Degree,Divorced,51,2,35860.0,49,South Africa,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,1,0,0,1,0
6428,Doctorate Degree,Widowed,74,0,76842.0,1130,Spain,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0
9617,Bachelor's Degree,Single,73,0,15033.0,19,South Africa,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0
4339,Doctorate Degree,Married,54,1,67353.0,913,Australia,2013-12-31,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0
7235,Master's Degree,Married,49,1,17003.0,38,Germany,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0
8527,Master's Degree,Together,59,2,65735.0,395,Spain,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0
1968,Bachelor's Degree,Widowed,53,1,45684.0,28,South Africa,2013-12-02,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0
9862,Bachelor's Degree,Together,55,1,21918.0,33,Canada,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0
11075,Bachelor's Degree,Married,46,2,51267.0,270,Canada,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0
6658,Bachelor's Degree,Together,52,1,59868.0,1194,Spain,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0
4552,Bachelor's Degree,Married,33,0,51373.0,393,Spain,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0
10377,Master's Degree,Together,66,1,46692.0,397,Spain,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0
5336,Master's Degree,Together,53,1,157733.0,59,Spain,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0
10350,Doctorate Degree,Married,74,3,54432.0,38,Spain,2013-05-09,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0
11071,Bachelor's Degree,Single,40,0,79607.0,1923,Canada,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0
11100,Bachelor's Degree,Divorced,52,2,51813.0,63,Canada,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0
6516,Basic Education,Married,35,1,17487.0,18,Australia,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0
1734,Doctorate Degree,Together,56,3,40706.0,81,South Africa,2013-01-17,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0
2131,Doctorate Degree,Divorced,65,1,62859.0,1307,Spain,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0
6439,Bachelor's Degree,Married,66,1,61074.0,1102,South Africa,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0
10591,Bachelor's Degree,Widowed,55,1,43638.0,201,Spain,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0
9797,Bachelor's Degree,Married,68,1,58116.0,443,Spain,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0
9336,Doctorate Degree,Widowed,55,1,62187.0,636,Spain,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0
2174,Bachelor's Degree,Single,70,2,46344.0,27,United States,2014-03-08,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0
